datetime,Flow_metersCubedPerSecond_1,Water_Temperature_celsius_1,Salinity_practicalSalinityUnits_1
2003-03-14,6.41544444444434,8.78834667223216,0
2003-03-15,4.87624074074083,7.91100915500791,0
2003-03-16,4.00975925925926,7.16134933083905,0
2003-03-17,3.51801851851886,6.71909477860102,0
2003-03-18,3.22124074074022,6.72861985215871,0
2003-03-19,2.59581481481477,6.97984906213998,0
2003-03-20,2.45861111111102,6.80707558896014,0
2003-03-21,1.99207407407446,6.7447419727734,0
2003-03-22,1.85492592592554,7.05124677324331,0
2003-03-23,1.85661111111128,7.62961378339946,0
2003-03-24,1.74003703703738,8.54516000432003,0
2003-03-25,1.7262222222217,9.81652755294627,0
2003-03-26,1.60453703703743,10.7538023612198,0
2003-03-27,1.52298148148161,11.5129888176832,0
2003-03-28,1.40572222222214,12.0868152806636,0
2003-03-29,1.32181481481469,12.377088527665,0
2003-03-30,1.36684259259281,12.3178257640544,0
2003-03-31,1.41119444444436,11.7046870211858,0
2003-04-01,2.15477777777786,11.3654914327655,0
2003-04-02,2.37832407407364,10.2033875370018,0
2003-04-03,1.63963888888919,8.73866165793266,0
2003-04-04,1.45496296296309,7.85715101207768,0
2003-04-05,1.41054629629578,7.84828471180213,0
2003-04-06,1.34404629629675,7.02839926026762,0
2003-04-07,1.314851851852,6.45610362196802,0
2003-04-08,1.23883333333284,6.01094206997445,0
2003-04-09,1.16375925925967,5.44644020780604,0
2003-04-10,1.14739814814782,4.68526039496034,0
2003-04-11,1.07284259259292,4.66443296195901,0
2003-04-12,1.04533333333323,5.67046356804963,0
2003-04-13,0.910703703703898,7.19745592025387,0
2003-04-14,0.83026851851826,9.10765924550583,0
2003-04-15,0.963009259259108,11.4193359147947,0
2003-04-16,0.86131481481503,13.4676285128186,0
2003-04-17,0.820277777777454,14.5565988452547,0
2003-04-18,0.759722222222222,14.551975579809,0
2003-04-19,0.871249999999914,13.2655211256332,0
2003-04-20,0.674537037037447,12.1636676632544,0
2003-04-21,0.950740740740525,11.7969370182382,0
2003-04-22,0.59151851851882,11.3692461978127,0
2003-04-23,0.801064814814427,11.5659877174713,0
2003-04-24,0.714685185185379,12.8821664149307,0
2003-04-25,1.0639074074073,14.1204377725833,0
2003-04-26,1.73041666666647,13.9572427658059,0
2003-04-27,1.10735185185215,13.8232753816656,0
2003-04-28,0.97725,14.2397236222712,0
2003-04-29,1.20873148148137,14.2860142437465,0
2003-04-30,2.08367592592584,13.4397721801847,0
2003-05-01,1.80057407407418,13.1474385202221,0
2003-05-02,1.63092592592621,13.4412385818513,0
2003-05-03,1.50029629629597,12.9725782942116,0
2003-05-04,1.29501851851856,13.1104724880349,0
2003-05-05,1.25303703703684,14.0687860884261,0
2003-05-06,1.00635185185213,14.1869041813951,0
2003-05-07,1.04192592592573,14.1548735595957,0
2003-05-08,0.983740740741021,14.7507202192762,0
2003-05-09,0.899537037037188,14.3192123141292,0
2003-05-10,0.888333333332902,13.3867690744006,0
2003-05-11,0.864814814815095,13.6166513477722,0
2003-05-12,0.995444444444208,13.6311669573272,0
2003-05-13,0.96967592592625,12.6111844865864,0
2003-05-14,1.49812037037052,11.8638808265895,0
2003-05-15,1.34345370370316,11.2882911990507,0
2003-05-16,0.553101851852154,10.8806075682797,0
2003-05-17,1.14296296296314,10.8418172424196,0
2003-05-18,1.78199999999991,11.5866603960508,0
2003-05-19,1.78784259259238,12.239779909335,0
2003-05-20,1.8241666666668,12.5880675198127,0
2003-05-21,2.04881481481447,12.564786554676,0
2003-05-22,2.07490740740767,12.5142302361176,0
2003-05-23,2.01976851851852,12.6744025961902,0
2003-05-24,1.83369444444453,13.1508122567337,0
2003-05-25,1.76998148148131,13.5242253385084,0
2003-05-26,1.7699351851851,13.9699151638794,0
2003-05-27,1.43798148148165,14.5461487318628,0
2003-05-28,1.43070370370353,14.9356813498751,0
2003-05-29,1.42770370370396,15.5172697268429,0
2003-05-30,2.15435185185185,16.6443385545465,0
2003-05-31,1.55507407407388,17.5447199729709,0
2003-06-01,1.54455555555558,18.2070097306174,0
2003-06-02,2.04200000000009,18.7439487082941,0
2003-06-03,1.74011111111096,18.9769568173198,0
2003-06-04,1.4851111111115,19.2854852606408,0
2003-06-05,1.33633333333325,19.0432286696349,0
2003-06-06,1.43644444444421,18.675393678568,0
2003-06-07,1.60711111111111,18.6737816771316,0
2003-06-08,2.71811111111105,18.5615008511655,0
2003-06-09,2.237,17.4283877997478,0
2003-06-10,2.23122222222246,17.5941379398085,0
2003-06-11,2.00888888888872,17.7426360984585,0
2003-06-12,1.67755555555549,17.5794561799335,0
2003-06-13,1.60422222222222,17.3397821234005,0
2003-06-14,1.27768518518542,17.5157133143569,0
2003-06-15,1.37233333333325,17.2540467043118,0
2003-06-16,1.78233333333333,17.0220633811721,0
2003-06-17,1.58988888888893,16.9975987559363,0
2003-06-18,1.64744444444449,16.9515746378367,0
2003-06-19,1.6353333333334,17.1396908521133,0
2003-06-20,1.50888888888869,16.8641660860106,0
2003-06-21,1.37958333333323,16.3591760204375,0
2003-06-22,1.6227037037037,16.1420874829799,0
2003-06-23,1.31310185185185,16.6202494067778,0
2003-06-24,1.29169444444466,16.562883001615,0
2003-06-25,1.39430555555534,16.6422876886714,0
2003-06-26,1.29077777777812,17.1798504924473,0
2003-06-27,1.34770370370336,17.3918534675186,0
2003-06-28,1.42693518518527,16.9126780446058,0
2003-06-29,1.60763888888882,17.2051392129255,0
2003-06-30,2.69004629629627,17.5038390193309,0
2003-07-01,2.88147222222252,17.2087757266912,0
2003-07-02,2.23464814814813,16.4427206624963,0
2003-07-03,2.15374074074055,15.879443898667,0
2003-07-04,2.26848148148155,15.1188426009322,0
2003-07-05,2.19597222222234,14.561005105155,0
2003-07-06,1.99010185185173,14.3837340682302,0
2003-07-07,2.00737037037045,14.7018214988088,0
2003-07-08,1.90744444444458,15.2478060419456,0
2003-07-09,1.91372222222181,15.7439016731957,0
2003-07-10,1.86211111111137,16.2271429076224,0
2003-07-11,1.77494444444431,16.9891315731071,0
2003-07-12,1.8726388888889,16.8924874851422,0
2003-07-13,1.84900925925944,16.9061508438647,0
2003-07-14,1.99938888888882,17.3217470766263,0
2003-07-15,2.18544444444419,18.1618816672343,0
2003-07-16,4.26520370370393,18.9266537681198,0
2003-07-17,3.90440740740725,19.2885681712941,0
2003-07-18,2.74268518518543,19.6471912186588,0
2003-07-19,2.50125925925901,20.0079537743287,0
2003-07-20,2.78550000000018,20.1196270957609,0
2003-07-21,3.68672222222229,19.497140041913,0
2003-07-22,2.8061481481479,19.6881278448543,0
2003-07-23,3.01592592592599,19.5973169985029,0
2003-07-24,2.6261666666666,18.92683578847,0
2003-07-25,2.0862407407409,18.1444072703839,0
2003-07-26,2.66150925925935,17.8221831364707,0
2003-07-27,2.86283333333321,17.7447892289945,0
2003-07-28,2.56150000000003,17.3811895754138,0
2003-07-29,2.2579999999998,17.4573850491976,0
2003-07-30,2.30558333333362,17.3023152828602,0
2003-07-31,2.19732407407387,17.3488586081447,0
2003-08-01,2.24208333333347,17.6652615758712,0
2003-08-02,2.09733333333316,18.4139007169638,0
2003-08-03,1.91000000000029,19.0349130308934,0
2003-08-04,1.97840740740712,19.8789410438232,0
2003-08-05,1.89191666666655,20.5938663101362,0
2003-08-06,1.86137962962992,21.0397686704314,0
2003-08-07,1.95206481481459,21.6494868437276,0
2003-08-08,1.86854629629636,22.2120509840854,0
2003-08-09,1.9205740740743,22.3402516291372,0
2003-08-10,1.75949999999975,22.1722847782989,0
2003-08-11,1.86562962962976,22.1924455456356,0
2003-08-12,1.89224074074063,22.2522335890905,0
2003-08-13,1.69167592592585,21.7318834110419,0
2003-08-14,1.7688055555557,20.9293654171973,0
2003-08-15,1.77319444444453,20.0510904456107,0
2003-08-16,1.83400925925922,18.9148010841573,0
2003-08-17,1.97005555555553,17.8158077228706,0
2003-08-18,2.96283333333325,17.1012988920826,0
2003-08-19,1.93327777777786,17.0319657664249,0
2003-08-20,2.18664814814821,17.0548701946911,0
2003-08-21,2.52204629629618,17.09505622629,0
2003-08-22,3.11298148148165,16.7654244757305,0
2003-08-23,3.19491666666648,16.8547822473623,0
2003-08-24,3.23725925925927,16.4087766646242,0
2003-08-25,3.09,16.4691922858962,0
2003-08-26,3.03896296296295,16.4980239253637,0
2003-08-27,3.73444444444449,16.1892791722856,0
2003-08-28,1.91073148148153,15.7220160423701,0
2003-08-29,4.70152777777793,15.517440345182,0
2003-08-30,3.63596296296281,14.9755659031562,0
2003-08-31,3.05781481481467,14.1849705059768,0
2003-09-01,3.29340740740759,13.6327239843747,0
2003-09-02,3.41101851851843,13.0237588835782,0
2003-09-03,2.95738888888909,12.7798310649607,0
2003-09-04,2.895509259259,12.8877844613864,0
2003-09-05,2.90739814814837,13.5867828927723,0
2003-09-06,2.93796296296285,14.3866886582965,0
2003-09-07,3.34699999999992,14.9611023968428,0
2003-09-08,3.49979629629624,15.0922821847324,0
2003-09-09,3.25477777777786,14.9326436841448,0
2003-09-10,5.98356481481484,14.2108149629567,0
2003-09-11,4.64060185185189,13.5967216201008,0
2003-09-12,3.35261111111107,13.3720586689534,0
2003-09-13,2.70751851851846,13.3537298637393,0
2003-09-14,2.42373148148151,13.434028171148,0
2003-09-15,2.52899074074098,13.9829889412459,0
2003-09-16,2.35429629629597,14.438402208761,0
2003-09-17,2.20820370370379,14.744617195791,0
2003-09-18,2.21185185185193,15.4817215589314,0
2003-09-19,1.98879629629622,16.3139586056291,0
2003-09-20,1.82046296296288,17.0213622652278,0
2003-09-21,1.87370370370369,17.5771545386232,0
2003-09-22,2.45498148148156,18.075036894607,0
2003-09-23,2.15611111111115,16.9121286954355,0
2003-09-24,1.80795370370369,15.2509936869805,0
2003-09-25,1.6629166666666,13.8543140913656,0
2003-09-26,1.67483333333347,12.9289740228065,0
2003-09-27,1.44230555555546,11.7841450082032,0
2003-09-28,2.16152777777778,12.0843981161076,0
2003-09-29,2.17987037037033,12.4162470906083,0
2003-09-30,1.73950925925942,12.3085467164869,0
2003-10-01,2.72549999999984,11.9789523547448,0
2003-10-02,2.92549074074079,12.214214738181,0
2003-10-03,8.84575000000008,12.4133598952634,0
2003-10-04,9.45849999999999,12.4060338170393,0
2003-10-05,6.34617592592584,12.0132483382815,0
2003-10-06,7.09731481481475,11.3517086543262,0
2003-10-07,13.8371296296298,10.4241646988677,0
2003-10-08,15.2767314814815,9.65182093472919,0
2003-10-09,14.0624814814814,9.65537860746703,0
2003-10-10,9.91062037037046,10.2896910921272,0
2003-10-11,7.61609259259218,10.959243594221,0
2003-10-12,6.60933333333357,11.0606094455272,0
2003-10-13,4.12276851851865,10.9370313669653,0
2003-10-14,3.36724074074091,10.4278359021988,0
2003-10-15,3.06043518518497,9.54008972148223,0
2003-10-16,2.85713888888906,8.7456312014554,0
2003-10-17,2.35781481481447,8.4152772712342,0
2003-10-18,1.78344444444479,8.05725512426413,0
2003-10-19,1.7303055555553,7.65959220549252,0
2003-10-20,1.53074999999983,7.409056413383,0
2003-10-21,1.43336111111105,7.25305684625719,0
2003-10-22,1.24785185185218,6.92207430380137,0
2003-10-23,1.13577777777786,6.34763030187027,0
2003-10-24,1.17044444444425,5.61527628991081,0
2003-10-25,1.31811111111113,5.50561470923484,0
2003-10-26,1.48288888888913,5.52247457498651,0
2003-10-27,1.17388888888885,5.48464821114088,0
2003-10-28,0.994129629629436,5.68890012913398,0
2003-10-29,1.05122222222216,6.53519356456184,0
2003-10-30,1.22988888888895,6.84557255407763,0
2003-10-31,2.55022222222239,7.14965134069932,0
2003-11-01,2.97999999999983,7.94700549797922,0
2003-11-02,3.26911111111135,8.81499217582195,0
2003-11-03,6.59287037037022,9.61432779966522,0
2003-11-04,6.33490740740741,10.0018471594723,0
2003-11-05,4.97207407407399,10.1562306598341,0
2003-11-06,3.72028703703738,10.1457598121835,0
2003-11-07,3.2814722222217,9.67705292695821,0
2003-11-08,2.61911111111137,9.07171047842967,0
2003-11-09,2.20350925925935,9.02152215919799,0
2003-11-10,2.155,9.06104900446222,0
2003-11-11,2.208,8.33608849650209,0
2003-11-12,2.03049074074065,8.07229854220904,0
2003-11-13,1.79470370370345,8.15432948236669,0
2003-11-14,1.64776851851891,7.78130060566055,0
2003-11-15,1.58510185185189,7.60596256790268,0
2003-11-16,2.17290740740723,7.79338838405165,0
2003-11-17,2.55320370370379,8.1418523778192,0
2003-11-18,2.36146296296296,8.47487456592147,0
2003-11-19,3.58194444444419,9.30526581733821,0
2003-11-20,3.77405555555573,9.61230859391857,0
2003-11-21,3.25200925925917,10.166077658235,0
2003-11-22,3.02936111111111,10.878048150091,0
2003-11-23,3.22233333333323,11.3191641440543,0
2003-11-24,2.99629629629658,11.4901362764499,0
2003-11-25,2.63577777777778,11.5566497207699,0
2003-11-26,2.75879629629602,11.5859280724424,0
2003-11-27,3.55218518518538,11.0198149907173,0
2003-11-28,2.38569444444432,9.86218292489832,0
2003-11-29,3.04516666666692,8.60452902803884,0
2003-11-30,2.91637962962959,8.0186633334235,0
2003-12-01,2.40175925925926,8.05146022746656,0
2003-12-02,2.20899999999968,7.94792953348666,0
2003-12-03,1.88970370370403,7.85810028393991,0
2003-12-04,1.69483333333351,7.92811536791261,0
2003-12-05,1.49171296296292,7.59835573947714,0
2003-12-06,1.72692592592567,6.56646516200875,0
2003-12-07,1.88650000000013,5.39394878087604,0
2003-12-08,1.49470370370353,4.68151450261004,0
2003-12-09,1.38184259259268,4.15529097008343,0
2003-12-10,1.19690740740741,4,0
2003-12-11,1.37366666666667,4,0
2003-12-12,3.2122685185186,4.25129395187152,0
2003-12-13,32.7056944444444,5.84144896916452,0
2003-12-14,27.1407870370367,6.643075059641,0
2003-12-15,26.133824074074,6.83857594308351,0
2003-12-16,16.005944444445,7.14437408546676,0
2003-12-17,10.388759259259,7.12156772741183,0
2003-12-18,7.45498148148148,6.06479324475182,0
2003-12-19,5.71409259259272,5.6863257053212,0
2003-12-20,6.79899999999987,6.61662024833913,0
2003-12-21,8.68375000000034,6.86677505935275,0
2003-12-22,9.45699074074035,6.28132946930708,0
2003-12-23,8.6088703703705,5.75434670448744,0
2003-12-24,8.57855555555538,5.48323306540622,0
2003-12-25,6.77133333333351,5.05168905989772,0
2003-12-26,6.88970370370349,5.18407217278881,0
2003-12-27,8.15030555555538,6.12767487983157,0
2003-12-28,8.56532407407446,7.14798547454381,0
2003-12-29,9.34912962962937,7.22926299316567,0
2003-12-30,9.04135185185202,6.53283320549148,0
2003-12-31,7.4297962962961,5.68309004368839,0
2004-01-01,7.09834259259274,4.63273125659714,0
2004-01-02,4.64995370370351,4,0
2004-01-03,4.08968518518562,4,0
2004-01-04,3.81987037037018,4,0
2004-01-05,3.37696296296305,4,0
2004-01-06,4.40022222222214,4,0
2004-01-07,4.89235185185168,4.52566428582351,0
2004-01-08,6.4996018518522,5.68972851071522,0
2004-01-09,9.85460185185168,6.63034085118843,0
2004-01-10,11.6036111111113,6.97435700140689,0
2004-01-11,10.822,7.52268703847843,0
2004-01-12,18.4971944444444,7.28348377535207,0
2004-01-13,21.4685185185183,7.65026091497699,0
2004-01-14,27.3695462962965,7.6104206166768,0
2004-01-15,28.331796296296,7.4168619469461,0
2004-01-16,28.1809814814818,6.96909672409113,0
2004-01-17,25.2590555555554,6.90550368201806,0
2004-01-18,21.3247314814815,6.08285851172855,0
2004-01-19,25.448287037037,5.66961974717478,0
2004-01-20,27.6130555555554,5.60693539911135,0
2004-01-21,17.1152222222225,4.73112659539353,0
2004-01-22,18.4654814814816,4,0
2004-01-23,14.6979259259255,4,0
2004-01-24,7.79325925925945,4,0
2004-01-25,6.81999074074074,4,0
2004-01-26,5.14675000000024,4,0
2004-01-27,4.06692592592569,4,0
2004-01-28,3.7385185185188,4,0
2004-01-29,3.35720370370314,4,0
2004-01-30,3.03933333333333,4,0
2004-01-31,6.03970370370418,4.00053390599916,0
2004-02-01,12.4796481481479,5.5874421995016,0
2004-02-02,23.3580925925928,7.15501822768338,0
2004-02-03,18.9335740740737,8.97486793944044,0
2004-02-04,14.5102962962964,10.8624527089373,0
2004-02-05,9.2677777777781,11.8820394763368,0
2004-02-06,7.01284259259233,12.2221720691573,0
2004-02-07,8.45254629629666,11.734487548389,0
2004-02-08,11.3521666666663,10.3912731986683,0
2004-02-09,10.8091018518522,8.70371582736206,0
2004-02-10,10.9496388888889,7.12269213847353,0
2004-02-11,12.387259259259,5.99759776821456,0
2004-02-12,12.5730370370369,5.22214711325597,0
2004-02-13,13.6016296296297,5.65708450070142,0
2004-02-14,12.0366944444446,6.29532272071448,0
2004-02-15,10.6066944444444,6.836213532431,0
2004-02-16,7.76151851851835,6.54845100268446,0
2004-02-17,5.77531481481473,6.55897620205346,0
2004-02-18,4.39753703703695,6.29484302081601,0
2004-02-19,3.97501851851904,5.47586780934356,0
2004-02-20,3.32116666666667,4.8136122554617,0
2004-02-21,2.88829629629608,4.64265096286854,0
2004-02-22,2.8293703703705,4.53476143249303,0
2004-02-23,2.05522222222214,4,0
2004-02-24,2.26529629629595,4,0
2004-02-25,2.51955555555564,4,0
2004-02-26,2.48877777777821,4,0
2004-02-27,2.06564814814806,4,0
2004-02-28,2.04457407407403,4,0
2004-02-29,1.71867592592567,4,0
2004-03-01,1.60835185185181,4,0
2004-03-02,1.37980555555556,4,0
2004-03-03,1.33324074074052,4,0
2004-03-04,1.46512962962972,4,0
2004-03-05,1.31540740740797,4.26277300609477,0
2004-03-06,1.52895370370332,4.66683321271436,0
2004-03-07,1.38816666666701,4.6355230119856,0
2004-03-08,1.49543518518527,4.70343403217918,0
2004-03-09,1.44935185185151,4.4350116201402,0
2004-03-10,1.64053703703691,4.17990817469062,0
2004-03-11,1.72416666666684,4.26021469399583,0
2004-03-12,1.94889814814819,4.37996404691475,0
2004-03-13,2.71037962962972,5.27802974575129,0
2004-03-14,2.90468518518523,6.57774593455494,0
2004-03-15,2.65639814814815,8.11808385742991,0
2004-03-16,2.45313888888885,9.78282134004612,0
2004-03-17,2.20457407407377,11.3377679239427,0
2004-03-18,2.17553703703704,12.0507197096402,0
2004-03-19,3.27424074074096,12.2560569698007,0
2004-03-20,4.0861666666668,12.1950488040802,0
2004-03-21,5.26478703703678,11.6035806322041,0
2004-03-22,5.79011111111128,10.4071921892086,0
2004-03-23,5.37881481481481,9.14435049132573,0
2004-03-24,3.72784259259268,8.15551826010465,0
2004-03-25,4.59661111111098,7.03373192677864,0
2004-03-26,3.20297222222218,6.00891712877242,0
2004-03-27,2.61479629629677,5.43262732942366,0
2004-03-28,2.53221296296219,5.39263344928207,0
2004-03-29,1.97107407407476,5.75815001798393,0
2004-03-30,1.64583333333277,6.84486550505047,0
2004-03-31,2.039,8.37447519928522,0
2004-04-01,1.78674074074096,10.1273851642095,0
2004-04-02,1.36187037037015,11.5073337535399,0
2004-04-03,1.62912962962972,12.3165914854387,0
2004-04-04,1.73245370370396,12.3588021116905,0
2004-04-05,3.08282407407382,11.7083883576834,0
2004-04-06,3.85216666666701,10.38999795918,0
2004-04-07,4.51437037036998,9.05412172893868,0
2004-04-08,4.95129629629634,8.00621996300328,0
2004-04-09,5.88259259259294,7.22838594332405,0
2004-04-10,4.51992592592584,6.89274248385042,0
2004-04-11,3.77827777777743,6.91845446764559,0
2004-04-12,3.38507407407407,7.22225211772777,0
2004-04-13,2.83496296296352,7.79750008268026,0
2004-04-14,2.72192592592571,8.38662270521382,0
2004-04-15,2.47140740740749,9.3041157361268,0
2004-04-16,2.24749999999944,10.5758353113352,0
2004-04-17,2.13250000000047,11.792317474198,0
2004-04-18,2.3438333333332,12.166965483417,0
2004-04-19,2.13483333333299,12.0637273801876,0
2004-04-20,2.10816666666723,11.8518927677407,0
2004-04-21,1.40383333333277,11.8319477659733,0
2004-04-22,2.08350000000022,11.7846949526408,0
2004-04-23,2.262,11.8303139679569,0
2004-04-24,1.40492592592593,12.1574220069308,0
2004-04-25,1.49064814814815,12.4116868308936,0
2004-04-26,1.28188888888889,12.4110160355841,0
2004-04-27,1.45250000000026,12.5615398471326,0
2004-04-28,1.86040740740745,13.0748965238656,0
2004-04-29,2.36433333333316,13.6720182695144,0
2004-04-30,2.63320370370357,14.5224482690901,0
2004-05-01,2.24837962962963,14.673612106289,0
2004-05-02,1.77058333333346,14.2663215826511,0
2004-05-03,1.79783333333312,13.9840349237109,0
2004-05-04,1.96176851851891,13.5599560957774,0
2004-05-05,1.4288796296298,12.6167298284832,0
2004-05-06,2.6160740740736,11.9290244466885,0
2004-05-07,9.43340740740754,11.1709507542702,0
2004-05-08,9.56229629629617,10.4032976247551,0
2004-05-09,7.77611111111137,10.1185022553503,0
2004-05-10,5.75881481481443,10.3974862600697,0
2004-05-11,4.64477777777817,10.6374902478714,0
2004-05-12,3.75291666666641,10.9244860770833,0
2004-05-13,3.52075925925952,11.2115622315227,0
2004-05-14,2.55337962962976,11.4397764939884,0
2004-05-15,2.42994444444393,11.50107006542,0
2004-05-16,2.02085185185172,11.8956397292849,0
2004-05-17,2.204,12.71385765828,0
2004-05-18,2.46925925925978,13.6510750756302,0
2004-05-19,2.02871296296305,14.3641539876495,0
2004-05-20,2.04824999999965,14.7044047785001,0
2004-05-21,2.1473148148152,14.1284448480396,0
2004-05-22,1.41483333333307,13.0857161863501,0
2004-05-23,1.73942592592571,12.0596233133915,0
2004-05-24,1.9023148148149,11.1510281604751,0
2004-05-25,1.9390370370373,10.5098508369358,0
2004-05-26,1.74485185185133,10.58996614199,0
2004-05-27,1.69655555555594,10.8931192778612,0
2004-05-28,1.37444444444457,11.3714823069186,0
2004-05-29,1.484,12.247858392571,0
2004-05-30,2.0415555555553,13.240662289356,0
2004-05-31,2.4479259259258,13.6099412205243,0
2004-06-01,1.83912962963002,14.3183060686456,0
2004-06-02,3.44581481481434,14.6503690276249,0
2004-06-03,2.45874074074083,14.4791386485564,0
2004-06-04,3.01974074074074,13.7720604196834,0
2004-06-05,3.26651851851843,13.7193930341715,0
2004-06-06,2.51377777777812,13.6464805240519,0
2004-06-07,2.4503148148152,14.2379294540206,0
2004-06-08,2.76285185185159,15.300436950077,0
2004-06-09,2.38271296296283,16.7317866564752,0
2004-06-10,2.78765740740741,17.6766279852357,0
2004-06-11,3.35625925925926,17.9556641682666,0
2004-06-12,4.03633333333359,17.1886965260456,0
2004-06-13,3.35312037036994,15.7866437235062,0
2004-06-14,3.14996296296326,14.7153563263831,0
2004-06-15,2.97409259259251,14.5242343418362,0
2004-06-16,2.42217592592601,14.1859669970337,0
2004-06-17,2.58967592592631,14.6181493992608,0
2004-06-18,3.029,14.7387917851516,0
2004-06-19,3.25134259259182,14.1664210261192,0
2004-06-20,2.35329629629681,13.2629079080689,0
2004-06-21,2.56759259259272,13.0178286029093,0
2004-06-22,3.01509259259195,12.7638764088397,0
2004-06-23,3.46077777777778,13.2791858012929,0
2004-06-24,2.57123148148135,13.6836144263658,0
2004-06-25,1.99936111111167,13.8437190620494,0
2004-06-26,2.51866666666602,14.3810109179358,0
2004-06-27,2.52366666666701,14.9553005628249,0
2004-06-28,2.26250000000026,14.8313213556597,0
2004-06-29,2.41716666666654,15.0331332061104,0
2004-06-30,2.9605,15.8935674094338,0
2004-07-01,2.47459259259281,15.7902266195659,0
2004-07-02,2.93249999999957,15.1287317531375,0
2004-07-03,2.46000000000009,14.8836593685486,0
2004-07-04,2.44173148148135,14.7019717112952,0
2004-07-05,2.18260185185246,14.248364632706,0
2004-07-06,1.88816666666645,14.3193723736149,0
2004-07-07,2.1380555555553,14.8349720393176,0
2004-07-08,2.05701851851852,15.2943889235934,0
2004-07-09,3.48507407407386,15.267782511063,0
2004-07-10,2.65598148148196,14.9129288742774,0
2004-07-11,2.24040740740745,14.4931447928876,0
2004-07-12,2.51633333333303,13.7894656430071,0
2004-07-13,2.543,13.0785824910198,0
2004-07-14,3.64795370370362,13.1515162383079,0
2004-07-15,4.41008333333338,13.6613884954614,0
2004-07-16,3.97092592592631,14.4957749534145,0
2004-07-17,4.91033333333312,15.6355991092458,0
2004-07-18,6.23285185185159,16.5151883941806,0
2004-07-19,6.49514814814828,17.0278602777753,0
2004-07-20,7.73472222222196,17.1584336598278,0
2004-07-21,6.85896296296361,17.3422650055201,0
2004-07-22,6.155,17.4582432060867,0
2004-07-23,5.35909259259221,17.8768142510769,0
2004-07-24,4.99437037037063,17.8914290475115,0
2004-07-25,4.74126851851865,17.5237251059048,0
2004-07-26,4.87052777777765,16.8076854711541,0
2004-07-27,3.56524999999987,16.0318700714797,0
2004-07-28,3.06510185185159,15.4634941565731,0
2004-07-29,3.1763148148152,15.7246280571386,0
2004-07-30,3.26325925925913,16.7463850278849,0
2004-07-31,3.13577777777765,17.6449814553831,0
2004-08-01,2.58207407407394,18.2562093050537,0
2004-08-02,2.41231481481482,18.7111582800264,0
2004-08-03,2.12507407407459,19.0298161623577,0
2004-08-04,2.28762962962937,18.9669741236993,0
2004-08-05,2.25559259259225,19.4435500164447,0
2004-08-06,2.47475925925982,20.0678110052647,0
2004-08-07,3.04781481481438,20.2243769701658,0
2004-08-08,2.46488888888928,20.4609752572047,0
2004-08-09,2.53981481481417,20.9658174161213,0
2004-08-10,3.49690740740788,20.7153650328483,0
2004-08-11,4.4275,20.1601812678426,0
2004-08-12,8.19105555555586,19.8148117580872,0
2004-08-13,9.76825925925896,18.6990019150097,0
2004-08-14,10.0019814814814,17.6388242018879,0
2004-08-15,8.05138888888867,17.1447170769384,0
2004-08-16,8.44653703703738,16.9839410782756,0
2004-08-17,8.05899999999978,17.0006242420046,0
2004-08-18,5.28516666666718,17.695418001857,0
2004-08-19,5.59949999999983,17.9197951609488,0
2004-08-20,5.08309259259233,17.6145542455905,0
2004-08-21,5.25392592592584,16.85862971858,0
2004-08-22,4.96988888888923,16.0651867977724,0
2004-08-23,4.81922222222162,15.4153995321898,0
2004-08-24,5.00483333333402,15.0976619558488,0
2004-08-25,5.83587037036994,14.7980167815785,0
2004-08-26,6.61124074074083,14.8726664726648,0
2004-08-27,7.51875925925917,14.8506361881594,0
2004-08-28,7.89391666666701,14.7940404275101,0
2004-08-29,10.4751388888889,14.7207566870873,0
2004-08-30,10.6197407407407,14.5770578287224,0
2004-08-31,9.59979629629638,14.3829941136232,0
2004-09-01,7.71211111111098,14.3933560659791,0
2004-09-02,6.94822222222235,14.5368440233779,0
2004-09-03,5.5713981481478,14.9371284438486,0
2004-09-04,4.3958611111112,15.8060895693681,0
2004-09-05,5.11362037037037,16.8661793524794,0
2004-09-06,4.88133333333312,17.6734082224168,0
2004-09-07,3.5766759259264,18.0155301541073,0
2004-09-08,2.7986111111112,17.5881842547017,0
2004-09-09,3.46924074074053,17.0669462443784,0
2004-09-10,4.39858333333333,16.7667609845641,0
2004-09-11,4.9779166666671,16.6365422909822,0
2004-09-12,3.25066666666636,16.0120469210797,0
2004-09-13,3.33107407407403,15.8560367139192,0
2004-09-14,3.15995370370388,15.5961107196343,0
2004-09-15,3.25791666666662,14.681548342877,0
2004-09-16,2.90931481481481,13.5407182917915,0
2004-09-17,2.73207407407364,13.2968925096528,0
2004-09-18,2.67357407407429,13.5219389817963,0
2004-09-19,2.6016111111109,13.5050249429932,0
2004-09-20,2.74733333333357,13.5895311610198,0
2004-09-21,2.94744444444457,13.7474174427891,0
2004-09-22,8.72816666666671,13.3146848552038,0
2004-09-23,13.2999537037039,12.511294717823,0
2004-09-24,12.0799722222218,11.9314092060757,0
2004-09-25,10.3505555555553,11.6246291275265,0
2004-09-26,8.6508055555559,11.6608394183779,0
2004-09-27,7.06323148148118,12.1124853286997,0
2004-09-28,7.57359259259298,12.5607497400224,0
2004-09-29,6.91083333333292,12.8430719855352,0
2004-09-30,11.4038425925929,12.9345816003603,0
2004-10-01,13.1964166666664,13.1865103841403,0
